Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	call	note number
1	Spectrogram 1	1	43.889605455	44.794018749	316.800	3801.700	double	4
2	Spectrogram 1	1	47.764459588	48.756230984	665.300	4372.000	squeak	2
3	Spectrogram 1	1	64.225403385	65.155510239	316.800	3928.400	quank	3
4	Spectrogram 1	1	67.367242046	67.619038929	506.900	3801.700	quank	1
5	Spectrogram 1	1	72.255920476	72.353556002	633.600	3294.800	quank	1
6	Spectrogram 1	1	73.479522217	73.659377134	679.769	3292.630	quank	1
7	Spectrogram 1	1	79.975384779	81.948650149	913.439	3058.960	quank	6
8	Spectrogram 1	1	88.809038812	94.641476817	1359.538	3250.145	quank	21
9	Spectrogram 1	1	101.114641603	104.973814239	1352.339	3231.861	quank	14
