Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Call	note number
1	Spectrogram 1	1	19.166237989	49.106852173	786.100	10080.900	Playback	
2	Spectrogram 1	1	61.093660262	61.994113003	554.900	4578.000	squeak	4
3	Spectrogram 1	1	69.316808590	69.428729270	1063.600	4254.300	squeak	1
4	Spectrogram 1	1	77.137587413	77.356341469	554.900	4115.600	double	2
5	Spectrogram 1	1	79.147072344	79.340389882	508.700	3838.200	double	2
6	Spectrogram 1	1	92.666663647	93.363624243	832.400	4254.300	squeak	3
7	Spectrogram 1	1	95.927998775	96.513038691	832.400	4948.000	squeak	2
8	Spectrogram 1	1	132.712280700	132.839463291	786.100	4069.400	squeak	1
9	Spectrogram 1	1	182.453914627	182.601446432	601.200	3653.200	squeak	
